Datetime,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2024-05-22 03:55:00+00:00,3128.949951171875,1383.5,5926.7998046875,2865.800048828125,1133.5,8784.599609375,6744.60009765625,1578.5,641.25,1339.699951171875,5202.5498046875,1446.3499755859375,497.3999938964844,4031.14990234375,5822.5,4682.9501953125,2449.25,1346.550048828125,1455.75,563.8499755859375,5017.0498046875,689.5999755859375,2328.699951171875,1116.5999755859375,437.6000061035156,1401.050048828125,1440.5,918.4500122070312,1698.25,4751.85009765625,3451.75,2504.050048828125,12402.099609375,375.1000061035156,2467.10009765625,281.75,323.8999938964844,2907.25,1426.8499755859375,2358.0,826.1500244140625,1527.1500244140625,3832.0,1098.4000244140625,947.0,174.60000610351562,1321.9000244140625,3381.300048828125,9935.4501953125,463.0
2024-05-22 03:56:00+00:00,3125.949951171875,1381.199951171875,5917.25,2868.800048828125,1132.9000244140625,8779.0,6742.5498046875,1577.949951171875,641.6500244140625,1337.199951171875,5196.10009765625,1445.25,497.20001220703125,4030.0,5814.0,4684.7001953125,2446.699951171875,1348.0,1455.199951171875,563.2999877929688,5010.0498046875,686.3499755859375,2327.949951171875,1116.8499755859375,437.20001220703125,1399.25,1441.4000244140625,917.3499755859375,1696.199951171875,4757.5498046875,3451.0,2505.199951171875,12390.0,374.8999938964844,2464.699951171875,281.29998779296875,323.70001220703125,2904.25,1425.199951171875,2355.0,825.2000122070312,1525.949951171875,3836.85009765625,1095.8499755859375,945.9500122070312,174.1999969482422,1323.0999755859375,3384.25,9909.650390625,462.95001220703125
2024-05-22 03:57:00+00:00,3121.949951171875,1380.5,5914.2998046875,2868.949951171875,1132.949951171875,8777.7998046875,6746.2001953125,1577.699951171875,641.7000122070312,1335.75,5199.7001953125,1444.449951171875,497.8500061035156,4031.89990234375,5822.4501953125,4688.89990234375,2447.0,1347.449951171875,1455.050048828125,563.25,5010.0,688.7999877929688,2330.5,1117.3499755859375,437.1000061035156,1399.8499755859375,1441.1500244140625,919.9500122070312,1696.0999755859375,4759.0498046875,3453.64990234375,2508.60009765625,12394.7001953125,375.1000061035156,2470.0,281.8999938964844,324.3999938964844,2912.550048828125,1425.4000244140625,2357.449951171875,825.1500244140625,1527.449951171875,3834.10009765625,1095.5999755859375,945.8499755859375,174.25,1322.0999755859375,3384.14990234375,9901.0498046875,462.8999938964844
2024-05-22 03:58:00+00:00,3113.85009765625,1379.449951171875,5909.9501953125,2870.0,1133.800048828125,8784.099609375,6743.0,1577.5999755859375,643.5999755859375,1335.0,5205.89990234375,1445.0999755859375,499.95001220703125,4038.300048828125,5827.0,4693.0,2448.300048828125,1344.5,1455.699951171875,563.75,5016.7001953125,689.7999877929688,2330.0,1117.5999755859375,436.75,1400.050048828125,1438.8499755859375,920.25,1695.199951171875,4755.0,3452.699951171875,2507.10009765625,12401.2998046875,375.6499938964844,2470.0,282.25,324.6000061035156,2920.0,1426.5999755859375,2355.64990234375,825.0999755859375,1528.300048828125,3829.050048828125,1096.0999755859375,946.5999755859375,174.3000030517578,1320.800048828125,3382.85009765625,9891.150390625,462.54998779296875
2024-05-22 03:59:00+00:00,3113.0,1379.0,5904.9501953125,2869.60009765625,1133.949951171875,8783.599609375,6740.25,1577.800048828125,642.8499755859375,1335.5,5205.75,1445.25,498.79998779296875,4038.39990234375,5834.9501953125,4687.75,2442.85009765625,1346.6500244140625,1456.1500244140625,564.4000244140625,5022.2998046875,689.5,2329.85009765625,1117.25,436.6499938964844,1400.0,1440.800048828125,918.9000244140625,1694.4000244140625,4758.60009765625,3452.64990234375,2507.449951171875,12403.25,375.5,2469.949951171875,281.70001220703125,323.8500061035156,2921.300048828125,1426.449951171875,2357.39990234375,824.7999877929688,1526.449951171875,3830.60009765625,1095.199951171875,946.9000244140625,174.0,1321.449951171875,3379.050048828125,9874.650390625,462.8999938964844
2024-05-22 04:00:00+00:00,3107.25,1378.0,5911.9501953125,2870.14990234375,1134.0999755859375,8786.5,6749.2001953125,1578.300048828125,641.7000122070312,1335.449951171875,5206.85009765625,1446.0,498.79998779296875,4028.85009765625,5827.7001953125,4693.0,2438.199951171875,1346.449951171875,1457.949951171875,564.7999877929688,5019.75,688.6500244140625,2333.35009765625,1118.5999755859375,436.79998779296875,1400.050048828125,1440.449951171875,917.25,1694.949951171875,4761.39990234375,3453.60009765625,2506.64990234375,12403.599609375,376.70001220703125,2472.0,281.0,323.5,2927.0,1427.0999755859375,2359.0,825.2000122070312,1525.6500244140625,3830.39990234375,1095.4000244140625,946.2000122070312,173.85000610351562,1321.449951171875,3379.0,9876.650390625,462.70001220703125
2024-05-22 04:01:00+00:00,3112.0,1379.3499755859375,5908.35009765625,2870.5,1133.0,8798.2998046875,6755.5,1580.300048828125,641.0499877929688,1335.699951171875,5214.5498046875,1445.0999755859375,500.0,4025.89990234375,5836.4501953125,4698.0498046875,2440.0,1345.5999755859375,1459.0,564.6500244140625,5023.0,689.75,2336.699951171875,1118.949951171875,436.8500061035156,1400.0999755859375,1440.25,918.0,1694.449951171875,4759.0498046875,3453.75,2509.949951171875,12417.849609375,376.95001220703125,2474.89990234375,280.5,323.79998779296875,2923.39990234375,1427.25,2361.60009765625,823.5,1526.6500244140625,3829.5,1095.0,947.9500122070312,174.0,1321.050048828125,3381.64990234375,9874.400390625,462.25
2024-05-22 04:02:00+00:00,3109.75,1378.25,5913.5498046875,2869.60009765625,1132.800048828125,8791.0498046875,6751.0,1580.0,641.3499755859375,1335.0,5205.14990234375,1445.949951171875,501.54998779296875,4018.64990234375,5835.0,4698.10009765625,2438.64990234375,1345.0999755859375,1458.4000244140625,564.0999755859375,5020.0,689.6500244140625,2336.0,1119.1500244140625,436.8500061035156,1399.699951171875,1441.199951171875,918.5499877929688,1693.050048828125,4760.2001953125,3453.89990234375,2508.300048828125,12417.400390625,377.0,2474.60009765625,280.6499938964844,323.0,2921.199951171875,1426.050048828125,2357.050048828125,822.8499755859375,1525.800048828125,3829.75,1094.949951171875,947.2999877929688,173.8000030517578,1320.9000244140625,3378.550048828125,9881.7998046875,462.25
2024-05-22 04:03:00+00:00,3111.75,1379.199951171875,5907.9501953125,2870.949951171875,1131.550048828125,8784.25,6753.5,1579.0,641.7000122070312,1335.050048828125,5210.0,1446.050048828125,502.70001220703125,4017.0,5830.85009765625,4693.0,2439.5,1348.0,1457.25,564.5999755859375,5023.10009765625,689.5999755859375,2338.0,1119.0,437.0,1397.699951171875,1442.0,918.4500122070312,1693.0999755859375,4762.0,3452.699951171875,2512.050048828125,12417.849609375,376.75,2477.0,280.8500061035156,322.8999938964844,2922.10009765625,1427.5,2361.14990234375,822.2000122070312,1525.050048828125,3832.300048828125,1096.6500244140625,947.4000244140625,173.9499969482422,1321.199951171875,3378.14990234375,9890.0,462.75
2024-05-22 04:04:00+00:00,3110.0,1379.25,5908.5,2869.949951171875,1131.75,8786.650390625,6754.89990234375,1580.25,641.5,1336.800048828125,5213.2001953125,1444.300048828125,504.0,4010.0,5818.5498046875,4695.0,2436.449951171875,1347.75,1457.4000244140625,564.5499877929688,5025.0,689.5999755859375,2339.0,1118.5,437.70001220703125,1397.3499755859375,1442.0,916.9500122070312,1692.949951171875,4762.5498046875,3450.60009765625,2510.14990234375,12416.5,376.1000061035156,2474.85009765625,280.5,322.8999938964844,2924.14990234375,1427.75,2361.0,822.2999877929688,1523.8499755859375,3832.949951171875,1098.800048828125,947.0499877929688,173.6999969482422,1322.3499755859375,3379.64990234375,9895.0,462.8999938964844
2024-05-22 04:05:00+00:00,3107.5,1377.0999755859375,5908.25,2867.5,1131.800048828125,8799.400390625,6747.10009765625,1578.550048828125,640.5,1338.0,5218.89990234375,1443.75,503.8500061035156,4010.0,5815.0,4695.9501953125,2431.050048828125,1347.550048828125,1457.4000244140625,564.0,5027.89990234375,687.9000244140625,2341.800048828125,1118.0999755859375,438.3999938964844,1398.0,1442.449951171875,914.4000244140625,1692.6500244140625,4765.4501953125,3449.64990234375,2508.35009765625,12460.75,375.5,2474.699951171875,280.1000061035156,322.45001220703125,2923.5,1426.8499755859375,2351.550048828125,821.5,1522.3499755859375,3835.449951171875,1099.550048828125,946.5,173.1999969482422,1321.75,3381.89990234375,9886.2001953125,462.70001220703125
2024-05-22 04:06:00+00:00,3097.89990234375,1375.25,5904.89990234375,2866.050048828125,1131.4000244140625,8797.650390625,6747.5,1578.800048828125,640.2999877929688,1337.300048828125,5225.0,1444.25,505.75,4009.949951171875,5824.9501953125,4696.0,2434.050048828125,1347.9000244140625,1457.449951171875,563.7999877929688,5022.75,687.0499877929688,2342.199951171875,1118.5,438.70001220703125,1399.0,1442.75,913.4000244140625,1693.0,4765.14990234375,3450.75,2505.14990234375,12464.0,374.8999938964844,2475.39990234375,279.8999938964844,322.25,2921.0,1427.5999755859375,2355.35009765625,821.9500122070312,1521.050048828125,3833.60009765625,1098.5,946.7000122070312,173.10000610351562,1321.0999755859375,3386.39990234375,9885.650390625,462.70001220703125
2024-05-22 04:07:00+00:00,3106.199951171875,1377.75,5913.7001953125,2865.949951171875,1131.4000244140625,8804.349609375,6753.39990234375,1580.5999755859375,641.2999877929688,1338.199951171875,5224.75,1445.3499755859375,506.3500061035156,4010.64990234375,5823.25,4703.0,2438.050048828125,1347.0,1457.800048828125,564.0999755859375,5036.0,688.0,2338.0,1117.550048828125,438.8500061035156,1401.449951171875,1441.5999755859375,914.3499755859375,1692.75,4759.5498046875,3453.60009765625,2508.449951171875,12467.349609375,376.0,2476.85009765625,280.45001220703125,322.54998779296875,2922.050048828125,1429.0,2359.14990234375,824.2000122070312,1519.5,3828.550048828125,1098.949951171875,948.4000244140625,173.39999389648438,1319.1500244140625,3386.300048828125,9890.2998046875,462.45001220703125
